Address	Length	Type	String
.rdata:10652338	0000000D	C	Hitbox Index
.rdata:10652348	00000012	C	Sequence Number 1
.rdata:10652360	0000000C	C	Particle ID
.rdata:1065236C	0000000D	C	Trail Length
.rdata:1065237C	00000010	C	Sequence Number
.rdata:1065238C	0000000E	C	Creation Time
.rdata:1065239C	0000000B	C	Roll Speed
.rdata:106523B0	00000007	C	Radius
.rdata:106523B8	0000000E	C	Life Duration
.rdata:106523C8	00000010	C	Velocity Random
.rdata:106523D8	00000010	C	velocity_random
.rdata:106523E8	00000014	C	Trail Length Random
.rdata:106523FC	00000014	C	trail_length_random
.rdata:10652410	00000014	C	Sequence Two Random
.rdata:10652424	00000017	C	second_sequence_random
.rdata:1065243C	00000010	C	Sequence Random
.rdata:1065244C	00000010	C	sequence_random
.rdata:1065245C	00000016	C	Rotation Speed Random
.rdata:10652474	00000016	C	rotation_speed_random
.rdata:1065248C	00000010	C	Rotation Random
.rdata:1065249C	00000010	C	rotation_random
.rdata:106524AC	00000019	C	Rotation Yaw Flip Random
.rdata:106524C8	00000012	C	Randomly Flip Yaw
.rdata:106524DC	00000014	C	Rotation Yaw Random
.rdata:106524F0	0000000B	C	random yaw
.rdata:106524FC	0000000E	C	Radius Random
.rdata:1065250C	0000000E	C	radius_random
.rdata:1065251C	00000010	C	Lifetime Random
.rdata:1065252C	00000010	C	lifetime_random
.rdata:1065253C	00000017	C	Lifetime Pre-Age Noise
.rdata:10652554	0000000E	C	Pre-Age Noise
.rdata:10652564	0000001D	C	Lifetime from Time to Impact
.rdata:10652584	00000020	C	Lifespan from distance to world
.rdata:106525A4	00000016	C	Remap Noise to Scalar
.rdata:106525BC	00000015	C	Initial Scalar Noise
.rdata:106525D4	0000000F	C	Velocity Noise
.rdata:106525E4	00000017	C	Initial Velocity Noise
.rdata:106525FC	0000001C	C	Velocity Repulse from World
.rdata:10652618	0000001B	C	Initial Repulsion Velocity
.rdata:10652634	00000024	C	Velocity Inherit from Control Point
.rdata:10652658	00000011	C	Inherit Velocity
.rdata:1065266C	0000001E	C	Position Within Sphere Random
.rdata:1065268C	00000017	C	position_within_sphere
.rdata:106526A4	0000001B	C	Position Within Box Random
.rdata:106526C0	00000014	C	position_within_box
.rdata:106526D4	0000001C	C	Position Modify Warp Random
.rdata:106526F0	00000015	C	position_warp_random
.rdata:10652708	0000001E	C	Position Modify Offset Random
.rdata:10652728	00000017	C	position_offset_random
.rdata:10652740	0000001F	C	Position Along Path Sequential
.rdata:10652760	0000001F	C	sequential position along path
.rdata:10652780	00000019	C	Position on Model Random
.rdata:1065279C	00000019	C	random position on model
.rdata:106527B8	0000001B	C	Position Along Path Random
.rdata:106527D4	0000001B	C	random position along path
.rdata:106527F0	00000019	C	Position In CP Hierarchy
.rdata:1065280C	00000014	C	Create In Hierarchy
.rdata:10652820	0000001F	C	Position From Parent Particles
.rdata:10652840	0000001D	C	create from parent particles
.rdata:10652860	0000000D	C	Color Random
.rdata:10652870	0000000D	C	color_random
.rdata:10652880	0000000D	C	Alpha Random
.rdata:10652890	0000000D	C	alpha_random
.rdata:106528A0	00000012	C	Rotation Spin Yaw
.rdata:106528B4	00000012	C	rotation_spin yaw
.rdata:106528C8	00000013	C	Rotation Spin Roll
.rdata:106528DC	0000000E	C	rotation_spin
.rdata:106528EC	0000000F	C	Rotation Basic
.rdata:106528FC	00000012	C	rotation_movement
.rdata:10652910	0000000D	C	Remap Scalar
.rdata:10652920	0000000D	C	remap_scalar
.rdata:10652930	0000000C	C	Cull Random
.rdata:1065293C	0000000C	C	Random Cull
.rdata:10652948	0000000D	C	Radius Scale
.rdata:10652958	0000000D	C	radius_scale
.rdata:10652968	00000020	C	Rotation Orient to 2D Direction
.rdata:10652988	00000020	C	Orient Rotation to 2D Direction
.rdata:106529A8	00000011	C	Oscillate Vector
.rdata:106529BC	00000011	C	oscillate_vector
.rdata:106529D0	00000011	C	Oscillate Scalar
.rdata:106529E4	00000011	C	oscillate_scalar
.rdata:106529F8	0000000D	C	Noise Vector
.rdata:10652A08	0000000D	C	vector noise
.rdata:10652A18	0000000D	C	Noise Scalar
.rdata:10652A28	00000016	C	Movement Max Velocity
.rdata:10652A40	0000000D	C	Max Velocity
.rdata:10652A50	00000023	C	Movement Match Particle Velocities
.rdata:10652A74	0000001A	C	Match Particle Velocities
.rdata:10652A90	00000026	C	Movement Maintain Position Along Path
.rdata:10652AB8	0000001D	C	maintain position along path
.rdata:10652AD8	0000001F	C	Movement Lock to Control Point
.rdata:10652AF8	0000001D	C	postion_lock_to_controlpoint
.rdata:10652B18	00000016	C	Movement Lock to Bone
.rdata:10652B30	0000000D	C	lock to bone
.rdata:10652B40	0000000F	C	Lifespan Decay
.rdata:10652B50	0000000F	C	lifespan_decay
.rdata:10652B60	0000002A	C	Remap Distance to Control Point to Scalar
.rdata:10652B8C	00000021	C	Distance to Control Points Scale
.rdata:10652BB0	00000034	C	Remap Distance Between Two Control Points to Scalar
.rdata:10652BE4	00000026	C	Distance Between Control Points Scale
.rdata:10652C0C	0000002A	C	Movement Dampen Relative to Control Point
.rdata:10652C38	0000002A	C	Dampen Movement Relative to Control Point
.rdata:10652C64	0000001F	C	Color Light From Control Point
.rdata:10652C84	00000013	C	controlpoint_light
.rdata:10652C98	0000000B	C	Color Fade
.rdata:10652CA4	0000000B	C	color_fade
.rdata:10652CB0	0000000F	C	Movement Basic
.rdata:10652CC0	0000000F	C	basic_movement
.rdata:10652CD0	00000016	C	Alpha Fade Out Random
.rdata:10652CE8	00000016	C	alpha_fade_out_random
.rdata:10652D00	00000015	C	Alpha Fade In Random
.rdata:10652D18	00000015	C	alpha_fade_in_random
.rdata:10652D30	00000015	C	Alpha Fade and Decay
.rdata:10652D48	0000000B	C	alpha_fade
.rdata:10652D5C	00000006	C	delay
.rdata:10652D64	0000000B	C	1000000000
.rdata:10652D70	0000001D	C	freeze simulation after time
.rdata:10652D90	00000012	C	minimum GPU level
.rdata:10652DA4	00000012	C	minimum CPU level
.rdata:10652DB8	0000001D	C	minimum simulation time step
.rdata:10652DD8	00000024	C	minimum free particles to aggregate
.rdata:10652DFC	00000013	C	aggregation radius
.rdata:10652E10	00000018	C	draw through leafsystem
.rdata:10652E28	00000014	C	screen space effect
.rdata:10652E3C	00000012	C	view model effect
.rdata:10652E50	00000017	C	batch particle systems
.rdata:10652E68	0000000F	C	Sort particles
.rdata:10652E78	0000001D	C	time to sleep when not drawn
.rdata:10652E98	00000009	C	100000.0
.rdata:10652EA4	00000016	C	maximum draw distance
.rdata:10652EBC	0000003B	C	control point to only enable rendering if it is the camera
.rdata:10652EF8	00000037	C	control point to disable rendering if it is the camera
.rdata:10652F30	00000018	C	minimum rendered frames
.rdata:10652F48	00000016	C	minimum sim tick rate
.rdata:10652F60	00000016	C	maximum sim tick rate
.rdata:10652F78	00000012	C	maximum time step
.rdata:10652F8C	00000009	C	group id
.rdata:10652F98	0000001B	C	sheetsequencepicker_second
.rdata:10652FB4	00000012	C	sequence_number 1
.rdata:10652FC8	00000014	C	sheetsequencepicker
.rdata:10652FDC	00000010	C	sequence_number
.rdata:10652FEC	0000000F	C	rotation_speed
.rdata:10652FFC	00000009	C	rotation
.rdata:10653008	00000013	C	fallback max count
.rdata:1065301C	00000020	C	fallback replacement definition
.rdata:1065303C	0000001C	C	cull_replacement_definition
.rdata:10653058	00000013	C	cull_control_point
.rdata:1065306C	0000000A	C	cull_cost
.rdata:10653078	0000000C	C	cull_radius
.rdata:10653084	00000009	C	10 10 10
.rdata:10653090	00000011	C	bounding_box_max
.rdata:106530A4	0000000C	C	-10 -10 -10
.rdata:106530B0	00000011	C	bounding_box_min
.rdata:106530C4	0000000A	C	vmtPicker
.rdata:106530D0	00000012	C	initial_particles
.rdata:106530E4	0000000E	C	max_particles
.rdata:10653128	0000001B	C	..\\particles\\particles.cpp
.rdata:10653144	0000002C	C	CParticleCollection::InitializeNewParticles
.rdata:10653178	0000001E	C	CParticleCollection::Simulate
.rdata:106531F0	0000004C	C	%40s: Age: %6.2f, NumActive: %3d, Bounds Center: (%.2f,%.2f,%.2f) (0x%08X)\n
.rdata:1065323C	00000017	C	All Particle Systems:\n
.rdata:10653254	00000025	C	New Particle Systems Matching '%s':\n
.rdata:1065327C	0000000D	C	functionName
.rdata:1065328C	00000006	C	child
.rdata:10653294	00000009	C	children
.rdata:106532A0	0000000C	C	constraints
.rdata:106532AC	00000007	C	forces
.rdata:106532B4	00000009	C	emitters
.rdata:106532C0	0000000A	C	operators
.rdata:106532CC	0000000A	C	renderers
.rdata:106532D8	0000001C	C	DmeParticleSystemDefinition
.rdata:106532F8	00000041	C	Attempted to create unknown particle system with unknown symbol\n
.rdata:1065333C	00000022	C	Didn't find particle function %s\n
.rdata:10653360	00000016	C	__particlesDepthWrite
.rdata:10653378	00000007	C	$model
.rdata:10653380	0000003A	C	CParticleSystemMgr compiled using an old IMaterialSystem\n
.rdata:106533BC	00000017	C	preventNameBasedLookup
.rdata:106533D4	00000034	C	PARTICLE SYSTEM: Unable to load manifest file '%s'\n
.rdata:10653408	00000050	C	CParticleMgr::Init:  Manifest '%s' with bogus file type '%s', expecting 'file'\n
.rdata:10653458	0000001A	C	particleSystemDefinitions
.rdata:10653474	00000021	C	particles/particles_manifest.txt
.rdata:10653498	0000003E	C	Particlelib: Missing precache for particle system type \"%s\"!\n
.rdata:106534D8	00000035	C	Attempted to create unknown particle system type %s\n
.rdata:10653510	00000033	C	Attempted to create unknown particle system id %s\n
.rdata:10653544	00000014	C	debug/particleerror
.rdata:10653558	0000003A	C	Material %s used by particle systems cannot use proxies!\n
.rdata:10653594	00000035	C	Attempted to precache unknown particle system \"%s\"!\n
.rdata:106535D0	0000004E	C	Unable to read particle definition %s! UtlBuffer is probably the wrong type!\n
.rdata:10653620	00000019	C	Particles: Missing '%s'\n
.rdata:1065363C	00000024	C	CParticleSystemMgr::DrawRenderCache
.rdata:10653664	00000014	C	global center point
.rdata:10653678	00000011	C	offset of center
.rdata:1065368C	00000015	C	control point number
.rdata:106536A4	00000011	C	maximum distance
.rdata:106536B8	00000011	C	minimum distance
.rdata:106536CC	00000023	C	operator strength random scale max
.rdata:106536F0	00000023	C	operator strength random scale min
.rdata:10653714	0000001D	C	operator strength scale seed
.rdata:10653734	00000028	C	operator time strength random scale max
.rdata:1065375C	00000018	C	operator time scale max
.rdata:10653774	00000018	C	operator time scale min
.rdata:1065378C	00000019	C	operator time scale seed
.rdata:106537A8	00000019	C	operator time offset max
.rdata:106537C4	00000019	C	operator time offset min
.rdata:106537E0	0000001A	C	operator time offset seed
.rdata:106537FC	00000018	C	operator fade oscillate
.rdata:10653814	00000015	C	operator end fadeout
.rdata:1065382C	00000017	C	operator start fadeout
.rdata:10653844	00000014	C	operator end fadein
.rdata:10653858	00000016	C	operator start fadein
.rdata:10653870	00000013	C	mid point position
.rdata:10653888	0000004D	C	bulge control 0=random 1=orientation of start pnt 2=orientation of end point
.rdata:106538D8	00000019	C	end control point number
.rdata:106538F4	0000001B	C	start control point number
.rdata:10653910	0000000D	C	random bulge
.rdata:10653920	0000000C	C	travel time
.rdata:1065392C	00000015	C	maximum distance end
.rdata:10653944	00000018	C	maximum distance middle
.rdata:1065395C	0000000E	C	global normal
.rdata:1065396C	0000000E	C	global origin
.rdata:1065397C	00000006	C	0 0 1
.rdata:10653984	0000000D	C	plane normal
.rdata:10653994	0000000C	C	plane point
.rdata:106539A0	00000019	C	trace accuracy tolerance
.rdata:106539BC	0000001B	C	kill particle on collision
.rdata:106539D8	0000002A	C	control point movement distance tolerance
.rdata:10653A04	00000029	C	control point offset for fast collisions
.rdata:10653A30	0000000E	C	control point
.rdata:10653A40	00000010	C	collision group
.rdata:10653A50	0000000B	C	brush only
.rdata:10653A5C	0000000D	C	radius scale
.rdata:10653A6C	00000010	C	amount of slide
.rdata:10653A7C	00000011	C	amount of bounce
.rdata:10653A90	0000000F	C	collision mode
.rdata:10653AA0	0000000B	C	max coords
.rdata:10653AAC	0000000B	C	min coords
.rdata:10653F14	00000024	C	Constrain distance to control point
.rdata:10653F38	00000036	C	Constrain distance to path between two control points
.rdata:10653F70	00000020	C	Prevent passing through a plane
.rdata:10653F90	0000002D	C	Prevent passing through static part of world
.rdata:10653FC0	00000015	C	Collision via traces
.rdata:10653FD8	0000001D	C	Constrain particles to a box
.rdata:10654000	0000000A	C	max force
.rdata:1065400C	0000000A	C	min force
.rdata:10654018	00000019	C	flip twist axis with yaw
.rdata:10654034	0000000B	C	twist axis
.rdata:10654040	00000010	C	amount of force
.rdata:10654050	0000001C	C	object local space axis 0/1
.rdata:1065406C	0000000E	C	falloff power
.rdata:1065407C	00000009	C	Exponent
.rdata:10654088	00000015	C	Control point number
.rdata:106540A0	0000000D	C	Plane Normal
.rdata:106540B0	00000016	C	Force at Max distance
.rdata:106540C8	00000018	C	Max Distance from plane
.rdata:106540E0	00000016	C	Force at Min distance
.rdata:106540F8	00000018	C	Min distance from plane
.rdata:10654110	0000000D	C	ending force
.rdata:10654120	00000017	C	time to end transition
.rdata:10654138	0000000F	C	starting force
.rdata:10654148	00000019	C	time to start transition
.rdata:10654164	0000000F	C	.125 .125 .125
.rdata:10654174	0000000F	C	Noise amount 3
.rdata:10654184	0000000E	C	Noise scale 3
.rdata:10654194	0000000C	C	.25 .25 .25
.rdata:106541A0	0000000F	C	Noise amount 2
.rdata:106541B0	0000000E	C	Noise scale 2
.rdata:106541C0	00000009	C	.5 .5 .5
.rdata:106541CC	0000000F	C	Noise amount 1
.rdata:106541DC	0000000E	C	Noise scale 1
.rdata:106541EC	00000006	C	1 1 1
.rdata:106541F4	0000000F	C	Noise amount 0
.rdata:10654204	0000000E	C	Noise scale 0
.rdata:1065468C	0000000D	C	random force
.rdata:1065469C	00000026	C	Create vortices from parent particles
.rdata:106546C4	00000012	C	twist around axis
.rdata:106546D8	0000001B	C	Pull towards control point
.rdata:106546F4	00000023	C	Force based on distance from plane
.rdata:10654718	00000013	C	time varying force
.rdata:1065472C	00000010	C	turbulent force
.rdata:10654740	00000029	C	emission count scale control point field
.rdata:1065476C	00000023	C	emission count scale control point
.rdata:10654790	0000001B	C	maximum emission per frame
.rdata:106547AC	0000000C	C	num_to_emit
.rdata:106547B8	00000014	C	num_to_emit_minimum
.rdata:106547CC	00000014	C	emission_start_time
.rdata:106547E0	0000002A	C	use parent particles for emission scaling
.rdata:1065480C	00000026	C	scale emission to used control points
.rdata:10654834	00000012	C	emission_duration
.rdata:10654848	0000000E	C	emission_rate
.rdata:10654858	00000022	C	world time noise coordinate scale
.rdata:1065487C	00000011	C	emission maximum
.rdata:10654890	00000011	C	emission minimum
.rdata:106548A4	00000016	C	invert absolute value
.rdata:106548BC	0000000F	C	absolute value
.rdata:106548CC	00000017	C	time coordinate offset
.rdata:106548E4	0000001C	C	time noise coordinate scale
.rdata:10654AEC	00000015	C	emit_instantaneously
.rdata:10654B04	00000012	C	emit_continuously
.rdata:10654B18	0000000B	C	emit noise
.rdata:10654B28	00000011	C	XY velocity only
.rdata:10654B3C	00000012	C	even distribution
.rdata:10654B58	00000012	C	max initial speed
.rdata:10654B6C	00000012	C	min initial speed
.rdata:10654B80	0000000A	C	thickness
.rdata:10654B8C	0000000F	C	initial radius
.rdata:10654B9C	0000000F	C	desired hitbox
.rdata:10654BAC	0000000F	C	direction bias
.rdata:10654BBC	00000013	C	model hitbox scale
.rdata:10654BD0	00000019	C	force to be inside model
.rdata:10654BEC	00000015	C	control_point_number
.rdata:10654C04	00000022	C	randomly distribution growth time
.rdata:10654C28	00000036	C	randomly distribute to highest supplied Control Point
.rdata:10654C60	00000025	C	speed_in_local_coordinate_system_max
.rdata:10654C88	00000025	C	speed_in_local_coordinate_system_min
.rdata:10654CB0	00000016	C	speed_random_exponent
.rdata:10654CC8	0000000A	C	speed_max
.rdata:10654CD4	0000000A	C	speed_min
.rdata:10654CE0	00000015	C	bias in local system
.rdata:10654CF8	0000001D	C	distance_bias_absolute_value
.rdata:10654D18	0000000E	C	distance_bias
.rdata:10654D28	0000000D	C	distance_max
.rdata:10654D38	0000000D	C	distance_min
.rdata:10654D48	00000022	C	offset proportional to radius 0/1
.rdata:10654D6C	0000001A	C	offset in local space 0/1
.rdata:10654D88	0000000B	C	offset max
.rdata:10654D94	0000000B	C	offset min
.rdata:10654DA0	00000011	C	max trace length
.rdata:10654DB4	0000000E	C	include water
.rdata:10654DC4	00000015	C	kill on no collision
.rdata:10654DDC	00000011	C	random_speed_max
.rdata:10654DF0	00000011	C	random_speed_min
.rdata:10654E04	00000024	C	Apply Velocity in Local Space (0/1)
.rdata:10654E28	0000000F	C	output maximum
.rdata:10654E38	0000000F	C	output minimum
.rdata:10654E48	00000011	C	Invert Abs Value
.rdata:10654E5C	0000000F	C	Absolute Value
.rdata:10654E6C	0000001A	C	Spatial Coordinate Offset
.rdata:10654E88	00000017	C	Time Coordinate Offset
.rdata:10654EA0	0000001F	C	Spatial Noise Coordinate Scale
.rdata:10654EC0	0000001C	C	Time Noise Coordinate Scale
.rdata:10654EDC	00000015	C	Control Point Number
.rdata:10654F0C	00000019	C	lifetime_random_exponent
.rdata:10654F28	0000000D	C	lifetime_max
.rdata:10654F38	0000000D	C	lifetime_min
.rdata:10654F48	00000017	C	radius_random_exponent
.rdata:10654F60	0000000B	C	radius_max
.rdata:10654F6C	0000000B	C	radius_min
.rdata:10654F78	00000016	C	alpha_random_exponent
.rdata:10654F90	0000000A	C	alpha_max
.rdata:10654F9C	0000000A	C	alpha_min
.rdata:10654FA8	00000019	C	rotation_random_exponent
.rdata:10654FC4	00000014	C	rotation_offset_max
.rdata:10654FD8	00000014	C	rotation_offset_min
.rdata:10654FEC	00000011	C	rotation_initial
.rdata:10655000	00000018	C	randomly_flip_direction
.rdata:10655018	0000001F	C	rotation_speed_random_exponent
.rdata:10655038	0000001A	C	rotation_speed_random_max
.rdata:10655054	0000001A	C	rotation_speed_random_min
.rdata:10655070	00000018	C	rotation_speed_constant
.rdata:10655088	00000014	C	yaw_random_exponent
.rdata:1065509C	0000000F	C	yaw_offset_max
.rdata:106550AC	0000000F	C	yaw_offset_min
.rdata:106550BC	0000000C	C	yaw_initial
.rdata:106550C8	0000001F	C	intchoice particlefield_vector
.rdata:106550E8	0000000D	C	output field
.rdata:106550F8	00000010	C	tint blend mode
.rdata:10655108	0000001F	C	tint update movement threshold
.rdata:10655128	0000000F	C	tint clamp max
.rdata:10655138	0000000F	C	tint clamp min
.rdata:10655148	00000013	C	tint control point
.rdata:1065515C	0000000A	C	tint_perc
.rdata:10655168	0000000B	C	light bias
.rdata:10655174	00000017	C	length_random_exponent
.rdata:1065518C	0000000B	C	length_max
.rdata:10655198	0000000B	C	length_min
.rdata:106551A4	00000007	C	linear
.rdata:106551AC	00000008	C	shuffle
.rdata:106551B4	0000000D	C	sequence_max
.rdata:106551C4	0000000D	C	sequence_min
.rdata:106551D4	00000013	C	reverse warp (0/1)
.rdata:106551E8	0000001B	C	warp transition start time
.rdata:10655204	00000039	C	warp transition time (treats min/max as start/end sizes)
.rdata:10655240	00000009	C	warp max
.rdata:1065524C	00000009	C	warp min
.rdata:10655258	0000001A	C	spatial coordinate offset
.rdata:10655274	0000001F	C	intchoice particlefield_scalar
.rdata:10655294	0000001F	C	spatial noise coordinate scale
.rdata:106552B8	00000041	C	randomly select sequential CP pairs between start and end points
.rdata:106552FC	00000006	C	bulge
.rdata:10655304	00000012	C	end control point
.rdata:10655318	0000000D	C	start offset
.rdata:10655328	0000000B	C	end spread
.rdata:10655334	0000000E	C	maximum speed
.rdata:10655344	0000000E	C	minimum speed
.rdata:10655354	00000029	C	only active within specified input range
.rdata:10655380	00000029	C	output is scalar of initial random range
.rdata:106553AC	0000000E	C	input maximum
.rdata:106553BC	0000000E	C	input minimum
.rdata:106553CC	0000000C	C	input field
.rdata:106553D8	00000024	C	emitter lifetime end time (seconds)
.rdata:106553FC	00000026	C	emitter lifetime start time (seconds)
.rdata:10655424	0000000F	C	velocity scale
.rdata:10655434	00000021	C	local space control point number
.rdata:10655458	00000020	C	comparison control point number
.rdata:10655478	00000012	C	start age maximum
.rdata:1065548C	00000012	C	start age minimum
.rdata:106554A0	00000012	C	Frames Per Second
.rdata:106554B4	0000001F	C	use highest supplied end point
.rdata:106554D4	0000000C	C	growth time
.rdata:106554E0	00000011	C	use local system
.rdata:106554F4	00000034	C	Use sequential CP pairs between start and end point
.rdata:10655528	00000029	C	restart behavior (0 = bounce, 1 = loop )
.rdata:10655554	00000023	C	particles to map from start to end
.rdata:10655578	00000019	C	Child Group ID to affect
.rdata:10655594	00000030	C	control points to broadcast to children (n + 1)
.rdata:106555C4	00000014	C	Inherit from Parent
.rdata:106555E0	0000000D	C	Trace Length
.rdata:106555F0	00000022	C	Offset proportional to radius 0/1
.rdata:10655614	0000001D	C	Offset instead of accelerate
.rdata:10655634	00000029	C	Use radius for Per Particle Trace Length
.rdata:10655660	00000023	C	Per Particle World Collision Tests
.rdata:10655684	00000011	C	maximum velocity
.rdata:10655698	00000011	C	minimum velocity
.rdata:106556AC	00000010	C	Flip Percentage
.rdata:106556BC	00000016	C	input field 0-2 X/Y/Z
.rdata:106556D4	0000001B	C	input control point number
.rdata:106556F0	0000000F	C	local space CP
